,Column_1,Column_2,Column_3,Column_4,Column_5
98632,11,27,1,19,2
98633,12,18,10,14,6
98634,15,17,9,14,5
98635,3,10,10,4,33
98636,9,1,19,28,3
98637,31,4,7,16,2
98638,17,2,6,25,10
98639,15,15,12,5,13
98640,35,1,11,11,2
98641,5,31,18,3,3
98642,5,4,22,18,11
98643,4,7,18,25,6
98644,4,7,12,28,9
98645,1,9,8,37,5
98646,32,1,6,1,20
98647,16,21,11,5,7
98648,4,34,15,1,6
98649,1,18,20,10,11
98650,3,15,11,2,29
98651,4,2,7,25,22
98652,5,9,31,3,12
98653,24,3,6,19,8
98654,4,10,16,13,17
98655,9,4,8,7,32
98656,3,14,15,23,5
98657,11,2,7,10,30
98658,34,3,8,8,7
98659,16,8,6,27,3
98660,5,6,8,12,29
98661,23,1,8,8,20
98662,31,2,6,12,9
98663,6,14,22,6,12
98664,19,8,11,2,20
98665,14,28,8,6,4
98666,11,30,9,6,4
98667,3,12,42,1,2
98668,3,7,2,4,44
98669,3,9,1,3,44
98670,35,13,3,8,1
98671,31,1,4,9,15
98672,6,18,8,24,4
98673,14,2,5,10,29
98674,5,6,3,45,1
98675,7,14,8,17,14
98676,10,9,6,13,22
98677,6,15,14,10,15
98678,8,24,20,1,7
98679,23,2,13,9,13
98680,13,31,2,8,6
98681,5,14,21,13,7
98682,12,30,9,5,4
98683,14,4,12,20,10
98684,16,19,9,7,9
98685,18,1,4,32,5
98686,21,14,8,9,8
98687,11,1,10,26,12
98688,14,6,24,5,11
98689,4,14,4,13,25
98690,27,2,19,3,9
98691,3,7,16,27,7
98692,6,9,32,12,1
98693,6,6,18,14,16
98694,19,23,3,9,6
98695,5,25,7,1,22
98696,23,2,9,23,3
98697,14,10,3,5,28
98698,11,6,9,2,32
98699,9,15,11,14,11
98700,23,5,27,3,2
98701,7,45,1,2,5
98702,8,6,4,18,24
98703,9,5,13,22,11
98704,14,8,4,21,13
98705,23,6,22,8,1
98706,1,20,5,1,33
98707,7,18,11,8,16
98708,9,6,14,17,14
98709,7,2,19,19,13
98710,5,7,18,24,6
98711,18,6,3,29,4
98712,2,17,3,13,25
98713,8,5,24,13,10
98714,8,8,6,18,20
98715,18,3,8,28,3
98716,8,2,24,22,4
98717,8,1,6,20,25
98718,5,7,18,25,5
98719,7,9,34,1,9
98720,8,9,13,2,28
98721,2,3,16,21,18
98722,1,7,9,21,22
98723,1,33,11,3,12
98724,4,23,16,11,6
98725,8,2,8,23,19
98726,23,10,5,14,8
98727,4,2,29,17,8
98728,7,11,8,18,16
98729,16,4,24,5,11
98730,13,13,6,11,17
98731,12,12,9,26,1
98732,28,8,3,14,7
98733,1,12,20,23,4
98734,1,1,29,8,21
98735,16,34,8,1,1
98736,6,15,8,23,8
98737,16,8,2,8,26
98738,5,5,14,1,35
98739,10,22,2,17,9
98740,3,11,6,31,9
98741,32,16,1,1,10
98742,1,5,32,9,13
98743,4,16,21,5,14
98744,11,8,5,33,3
98745,5,40,7,5,3
98746,5,26,6,19,4
98747,1,8,5,43,3
98748,16,7,3,9,25
98749,44,6,5,3,2
98750,21,4,10,23,2
98751,5,11,2,12,30
98752,40,3,3,8,6
98753,10,3,5,25,17
98754,12,6,24,4,14
98755,1,5,7,2,45
98756,9,1,28,21,1
98757,8,3,5,13,31
98758,19,1,14,13,13
98759,28,6,7,8,11
98760,12,2,16,17,13
98761,3,4,25,15,13
98762,8,24,15,11,2
98763,21,6,3,17,13
98764,13,3,21,8,15
98765,16,4,23,6,11
98766,16,11,11,5,17
98767,11,12,4,2,31
98768,5,22,1,25,7
98769,3,18,5,7,27
98770,11,21,14,8,6
98771,26,8,14,10,2
98772,8,4,11,7,30
98773,33,14,2,4,7
98774,2,21,20,2,15
98775,6,9,8,19,18
98776,11,4,4,14,27
98777,11,21,1,19,8
98778,13,1,17,17,12
98779,3,3,43,3,8
98780,10,5,2,5,38
98781,31,1,23,4,1
98782,20,14,14,9,3
98783,17,8,8,20,7
98784,4,19,31,5,1
98785,4,8,30,3,15
98786,3,32,2,19,4
98787,8,7,9,10,26
98788,15,12,21,1,11
98789,17,12,1,16,14
98790,14,19,18,4,5
98791,1,2,11,37,9
98792,42,1,7,6,4
98793,11,20,1,27,1
98794,4,3,5,33,15
98795,16,8,13,13,10
98796,37,5,7,4,7
98797,11,4,4,30,11
98798,2,12,7,18,21
98799,2,10,8,10,30
98800,10,5,10,26,9
98801,11,16,4,16,13
98802,4,5,22,16,13
98803,17,6,32,4,1
98804,15,21,5,2,17
98805,3,3,42,3,9
98806,17,9,4,20,10
98807,12,27,11,4,6
98808,13,5,14,25,3
98809,6,2,16,1,35
98810,5,17,2,27,9
98811,22,7,2,3,26
98812,26,3,7,10,14
98813,20,21,13,3,3
98814,2,24,20,7,7
98815,9,20,5,19,7
98816,9,1,35,7,8
98817,16,20,1,22,1
98818,9,3,20,19,9
98819,22,4,6,11,17
98820,13,13,11,16,7
98821,9,34,1,12,4
98822,5,3,25,2,25
98823,16,9,2,19,14
98824,3,16,22,2,17
98825,9,9,11,5,26
98826,1,16,10,11,22
98827,12,16,5,22,5
98828,20,3,25,7,5
98829,4,7,34,5,10
98830,4,14,14,23,5
98831,21,16,11,9,3
98832,4,29,1,5,21
98833,7,8,36,3,6
98834,9,9,7,16,19
98835,4,20,20,3,13
98836,4,16,34,1,5
98837,16,4,2,11,27
98838,30,3,13,2,12
98839,1,23,9,8,19
98840,3,30,14,4,9
98841,5,10,26,12,7
98842,11,15,5,13,16
98843,4,3,22,13,18
98844,9,17,28,1,5
98845,1,8,19,7,25
98846,10,5,29,7,9
98847,9,23,5,18,5
98848,11,19,21,6,3
98849,32,9,3,13,3
98850,25,11,5,10,9
98851,19,6,27,4,4
98852,2,27,15,13,3
98853,5,10,19,8,18
98854,22,2,6,7,23
98855,12,24,3,10,11
98856,21,1,5,18,15
98857,32,3,11,5,9
98858,14,2,8,9,27
98859,16,5,9,26,4
98860,6,14,31,7,2
98861,4,24,22,4,6
98862,4,4,31,2,19
98863,7,20,4,24,5
98864,6,4,3,6,41
98865,6,1,12,9,32
98866,7,4,12,6,31
98867,11,4,23,16,6
98868,11,21,11,3,14
98869,8,13,1,14,24
98870,10,23,14,1,12
98871,2,23,4,14,17
98872,15,27,6,8,4
98873,2,35,18,4,1
98874,4,8,22,13,13
98875,6,4,30,16,4
98876,6,35,1,8,10
98877,19,20,4,5,12
98878,26,2,1,7,24
98879,19,2,9,15,15
98880,30,1,13,8,8
98881,18,24,5,10,3
98882,4,15,20,11,10
98883,32,4,8,1,15
98884,4,8,10,17,21
98885,23,5,10,7,15
98886,21,6,8,15,10
98887,24,15,3,17,1
98888,41,1,7,2,9
98889,27,11,14,2,6
98890,5,17,20,14,4
98891,9,15,9,26,1
98892,11,31,1,11,6
98893,2,21,6,19,12
98894,40,1,7,3,9
98895,17,4,20,9,10
98896,10,16,10,9,15
98897,2,3,38,10,7
98898,1,6,1,33,19
98899,25,12,4,7,12
98900,13,33,5,4,5
98901,14,9,7,14,16
98902,2,14,12,13,19
98903,3,9,10,17,21
98904,21,3,4,17,15
98905,4,5,12,16,23
98906,4,7,1,39,9
98907,20,13,1,5,21
98908,10,8,17,17,8
98909,19,23,2,12,4
98910,5,3,28,16,8
98911,12,8,9,10,21
98912,14,6,9,13,18
98913,8,2,8,40,2
98914,3,36,14,4,3
98915,2,1,5,46,6
98916,1,14,24,6,15
98917,3,35,2,4,16
98918,14,7,3,22,14
98919,3,31,7,18,1
98920,2,7,8,15,28
98921,15,18,11,9,7
98922,16,8,6,28,2
98923,7,24,3,16,10
98924,6,5,20,12,17
98925,27,6,5,17,5
98926,6,5,2,11,36
98927,10,12,2,10,26
98928,3,11,25,6,15
98929,37,2,5,3,13
98930,4,7,2,7,40
98931,7,12,5,33,3
98932,1,19,1,6,33
98933,27,14,4,10,5
98934,5,2,44,2,7
98935,22,11,10,14,3
98936,13,12,2,13,20
98937,22,22,1,8,7
98938,25,2,14,5,14
98939,7,10,29,3,11
98940,33,6,1,8,12
98941,10,19,12,2,17
98942,7,2,33,5,13
98943,9,21,9,13,8
98944,8,36,11,1,4
98945,12,17,15,5,11
98946,9,10,17,19,5
98947,12,12,3,15,18
98948,11,25,4,15,5
98949,31,9,13,2,5
98950,1,11,16,16,16
98951,8,23,2,24,3
98952,30,1,2,5,22
98953,20,5,12,21,2
98954,1,12,9,29,9
98955,14,36,3,2,5
98956,13,8,1,35,3
98957,22,2,7,7,22
98958,4,26,5,2,23
98959,14,3,31,6,6
98960,7,1,6,14,32
98961,2,12,5,19,22
98962,2,11,17,10,20
98963,8,12,17,20,3
98964,17,17,17,5,4
98965,1,28,27,3,1
98966,1,9,20,18,12
98967,2,23,1,28,6
98968,6,1,22,9,22
98969,2,2,8,21,27
98970,24,10,5,19,2
98971,17,11,11,5,16
98972,4,38,14,3,1
98973,4,11,7,6,32
98974,8,7,2,32,11
98975,4,14,3,6,33
98976,6,3,13,14,24
98977,8,4,39,5,4
98978,7,10,12,1,30
98979,4,1,11,11,33
98980,20,1,16,6,17
98981,2,17,4,8,29
98982,2,13,5,34,6
98983,2,30,2,18,8
98984,24,6,8,12,10
98985,9,10,9,17,15
98986,11,28,3,10,8
98987,37,13,1,3,6
98988,5,2,19,20,14
98989,6,17,29,4,4
98990,19,11,10,3,17
98991,13,16,4,11,16
98992,8,16,4,19,13
98993,22,9,1,5,23
98994,7,14,5,5,29
98995,15,3,13,28,1
98996,9,4,5,12,30
98997,7,1,1,24,27
98998,34,16,7,1,2
98999,24,4,25,2,5
99000,22,4,1,17,16
99001,9,23,21,5,2
99002,13,8,8,24,7
99003,5,12,4,21,18
99004,1,15,15,11,18
99005,1,9,9,6,35
99006,10,22,8,6,14
99007,32,3,2,5,18
99008,15,11,9,21,4
99009,30,1,24,3,2
99010,18,1,34,2,5
99011,3,12,11,14,20
99012,16,2,13,27,2
99013,9,14,1,29,7
99014,2,12,41,1,4
99015,4,10,6,30,10
99016,2,13,23,14,8
99017,8,8,15,5,24
99018,26,1,19,8,6
99019,1,1,27,4,27
99020,10,18,17,10,5
99021,3,5,14,16,22
99022,2,2,6,13,37
99023,1,9,31,15,4
99024,2,36,4,13,5
99025,28,1,11,8,12
99026,16,15,4,3,22
99027,11,1,18,21,9
99028,16,1,15,20,8
99029,9,11,1,36,3
99030,7,1,16,23,13
99031,11,3,30,13,3
99032,15,11,8,2,24
99033,4,3,21,29,3
99034,9,2,23,1,25
99035,3,2,28,17,10
99036,7,3,1,18,31
99037,3,5,21,16,15
99038,3,3,40,8,6
99039,6,18,2,24,10
99040,7,12,12,9,20
99041,4,9,14,20,13
99042,26,1,15,8,10
99043,9,12,12,16,11
99044,5,13,35,3,4
99045,4,20,18,1,17
99046,13,24,7,6,10
99047,10,4,13,12,21
99048,19,15,11,11,4
99049,9,2,5,42,2
99050,1,3,22,22,12
99051,19,14,2,21,4
99052,20,11,17,2,10
99053,10,13,2,33,2
99054,24,6,3,24,3
99055,14,7,3,9,27
99056,8,27,2,21,2
99057,28,1,6,5,20
99058,6,10,26,3,15
99059,27,3,8,9,13
99060,8,1,11,9,31
99061,4,14,20,13,9
99062,2,8,37,9,4
99063,1,17,10,3,29
99064,1,3,20,15,21
99065,14,1,5,18,22
99066,9,25,3,9,14
99067,3,2,8,19,28
99068,22,4,2,10,22
99069,48,1,1,2,8
99070,12,27,3,10,8
99071,6,10,9,24,11
99072,3,13,20,9,15
99073,40,8,5,1,6
99074,23,8,8,20,1
99075,8,10,1,5,36
99076,2,6,8,30,14
99077,7,7,9,13,24
99078,7,2,27,3,21
99079,38,12,5,1,4
99080,12,32,8,7,1
99081,17,12,6,16,9
99082,4,1,12,20,23
99083,9,18,19,1,13
99084,2,21,32,1,4
99085,15,2,16,25,2
99086,24,2,6,14,14
99087,20,19,2,11,8
99088,18,14,5,6,17
99089,9,6,3,39,3
99090,2,21,13,20,4
99091,5,6,13,32,4
99092,1,13,3,21,22
99093,5,19,2,3,31
99094,3,1,12,1,43
99095,4,6,1,10,39
99096,15,24,4,4,13
99097,17,10,7,1,25
99098,6,4,33,6,11
99099,3,2,44,7,4
99100,4,18,23,8,7
99101,4,30,2,22,2
99102,2,4,35,11,8
99103,3,6,4,22,25
99104,2,32,24,1,1
99105,8,5,2,29,16
99106,6,30,2,3,19
99107,14,5,26,4,11
99108,10,5,12,12,21
99109,5,27,1,7,20
99110,13,12,4,9,22
99111,12,21,9,1,17
99112,3,13,7,21,16
99113,6,13,25,7,9
99114,20,21,12,3,4
99115,7,10,30,7,6
99116,8,25,4,8,15
99117,9,13,8,15,15
99118,2,34,2,13,9
99119,10,1,21,2,26
99120,13,8,18,5,16
99121,12,15,4,24,5
99122,31,9,8,6,6
99123,19,23,8,7,3
99124,6,1,5,42,6
99125,4,7,9,7,33
99126,21,2,6,13,18
99127,23,16,2,11,8
99128,20,4,12,3,21
99129,6,4,24,25,1
99130,17,10,4,9,20
99131,6,7,33,6,8
99132,8,5,34,8,5
99133,15,2,5,27,11
99134,6,11,5,14,24
99135,1,19,11,17,12
99136,17,8,16,17,2
99137,8,48,2,1,1
99138,38,1,16,1,4
99139,1,17,26,1,15
99140,26,1,2,27,4
99141,15,18,5,1,21
99142,15,1,21,16,7
99143,14,10,19,5,12
99144,31,9,10,2,8
99145,27,14,13,3,3
99146,9,24,3,21,3
99147,11,5,3,14,27
99148,3,30,2,2,23
99149,7,1,18,28,6
99150,8,1,11,12,28
99151,31,12,11,2,4
99152,26,2,7,15,10
99153,12,4,20,10,14
99154,18,9,6,3,24
99155,3,18,7,10,22
99156,2,2,47,4,5
99157,11,37,6,1,5
99158,8,9,3,7,33
99159,39,2,6,1,12
99160,5,15,5,29,6
99161,11,8,16,18,7
99162,9,9,7,25,10
99163,10,14,19,9,8
99164,25,2,19,6,8
99165,10,19,23,6,2
99166,22,15,5,6,12
99167,2,32,3,4,19
99168,40,1,6,9,4
99169,7,4,11,21,17
99170,2,15,11,15,17
99171,7,5,30,6,12
99172,2,4,29,17,8
99173,8,18,3,27,4
99174,14,6,32,3,5
99175,7,24,17,7,5
99176,8,27,6,8,11
99177,18,26,8,2,6
99178,1,3,20,2,34
99179,17,21,9,4,9
99180,14,1,4,13,28
99181,1,15,32,9,3
99182,3,11,23,20,3
99183,1,28,3,10,18
99184,15,9,4,18,14
99185,1,36,3,14,6
99186,2,4,8,8,38
99187,24,17,4,10,5
99188,1,8,12,9,30
99189,12,11,5,16,16
99190,6,7,23,11,13
99191,12,35,1,10,2
99192,4,4,11,40,1
99193,17,5,29,4,5
99194,1,33,9,16,1
99195,24,6,16,8,6
99196,11,4,1,37,7
99197,14,8,13,13,12
99198,4,9,12,10,25
99199,4,2,8,37,9
99200,15,12,16,3,14
99201,20,2,9,20,9
99202,1,36,5,16,2
99203,23,4,13,13,7
99204,1,11,31,1,16
99205,25,12,15,6,2
99206,11,20,20,3,6
99207,23,26,2,2,7
99208,4,23,9,14,10
99209,31,9,7,3,10
99210,6,1,20,26,7
99211,12,12,3,11,22
99212,6,3,41,1,9
99213,11,30,8,10,1
99214,11,8,8,22,11
99215,7,6,2,17,28
99216,33,3,4,18,2
99217,18,5,14,1,22
99218,13,10,13,23,1
99219,12,22,10,14,2
99220,4,15,32,3,6
99221,16,5,24,6,9
99222,11,3,34,5,7
99223,25,4,11,14,6
99224,3,21,1,11,24
99225,12,1,18,4,25
99226,7,1,26,12,14
99227,2,34,6,5,13
99228,1,2,12,25,20
99229,5,5,34,6,10
99230,26,12,9,4,9
99231,5,17,12,18,8
99232,12,14,11,12,11
99233,7,7,1,20,25
99234,22,4,3,24,7
99235,16,4,8,12,20
99236,10,15,1,26,8
99237,1,10,30,5,14
99238,16,30,7,1,6
99239,14,29,4,3,10
99240,11,1,28,16,4
99241,31,4,6,15,4
99242,17,9,4,18,12
99243,33,18,3,3,3
99244,25,18,2,2,13
99245,19,2,13,6,20
99246,29,7,5,3,16
99247,14,3,36,6,1
99248,8,12,20,13,7
99249,2,12,7,1,38
99250,8,3,8,34,7
99251,33,2,14,1,10
99252,32,9,1,6,12
99253,8,18,17,3,14
99254,1,26,13,2,18
99255,5,7,20,8,20
99256,3,2,9,27,19
99257,15,34,4,1,6
99258,34,6,2,9,9
99259,21,2,7,16,14
99260,21,9,14,10,6
99261,2,2,47,8,1
99262,3,7,36,6,8
99263,10,11,4,14,21
99264,13,1,2,42,2
99265,18,12,25,3,2
99266,6,1,8,15,30
99267,10,3,33,11,3
99268,7,9,14,17,13
99269,16,10,10,13,11
99270,29,4,13,2,12
99271,2,36,2,2,18
99272,24,1,4,4,27
99273,4,21,30,3,2
99274,25,13,8,6,8
99275,8,26,5,2,19
99276,1,6,14,18,21
99277,9,5,17,11,18
99278,9,4,11,7,29
99279,3,12,17,14,14
99280,36,9,4,9,2
99281,6,13,8,31,2
99282,19,22,4,13,2
99283,30,11,11,6,2
99284,6,15,1,6,32
99285,4,21,1,2,32
99286,4,18,5,28,5
99287,31,5,11,10,3
99288,6,9,1,28,16
99289,11,19,10,10,10
99290,10,5,10,13,22
99291,3,1,26,21,9
99292,12,19,13,1,15
99293,12,18,25,3,2
99294,4,21,10,7,18
99295,1,5,31,2,21
99296,11,23,2,9,15
99297,11,7,20,17,5
99298,34,7,9,8,2
99299,8,1,13,4,34
99300,2,43,8,4,3
99301,19,2,14,16,9
99302,13,17,7,4,19
99303,18,4,16,13,9
99304,4,8,3,13,32
99305,2,16,21,11,10
99306,9,10,21,7,13
99307,8,36,7,1,8
99308,15,4,28,6,7
99309,14,23,14,5,4
99310,22,14,14,7,3
99311,5,17,12,11,15
99312,28,8,6,6,12
99313,4,23,13,4,16
99314,13,31,6,7,3
99315,12,17,6,6,19
99316,11,6,2,38,3
99317,10,3,6,7,34
99318,7,1,20,31,1
99319,11,26,5,7,11
99320,15,10,18,7,10
99321,3,8,22,11,16
99322,22,6,27,2,3
99323,2,4,39,7,8
99324,4,2,11,25,18
99325,37,3,6,7,7
99326,15,6,3,10,26
99327,1,9,22,12,16
99328,8,33,2,2,15
99329,14,2,7,11,26
99330,5,4,3,46,2
99331,7,3,26,4,20
99332,18,17,14,2,9
99333,19,3,4,9,25
99334,12,6,29,9,4
99335,5,19,5,7,24
99336,21,23,1,8,7
99337,1,6,31,9,13
99338,11,17,10,13,9
99339,2,12,11,25,10
99340,22,18,4,10,6
99341,24,8,5,11,12
99342,3,42,7,2,6
99343,7,25,1,2,25
99344,15,8,4,13,20
99345,4,2,34,19,1
99346,13,2,1,32,12
99347,8,17,4,10,21
99348,20,15,9,3,13
99349,25,1,13,10,11
99350,12,4,1,37,6
99351,5,7,4,33,11
99352,10,40,3,6,1
99353,15,9,10,15,11
99354,43,4,6,1,6
99355,9,7,11,23,10
99356,26,10,9,6,9
99357,2,3,38,12,5
99358,24,5,11,16,4
99359,7,11,12,20,10
99360,9,9,28,1,13
99361,9,6,11,21,13
99362,16,19,13,9,3
99363,4,23,7,15,11
99364,11,30,3,14,2
99365,18,10,22,8,2
99366,2,24,5,26,3
99367,6,4,7,16,27
99368,14,10,22,7,7
99369,8,14,22,12,4
99370,1,20,5,29,5
99371,7,39,7,1,6
99372,6,26,19,1,8
99373,28,9,5,3,15
99374,31,1,7,4,17
99375,15,18,3,12,12
99376,25,4,1,9,21
99377,2,10,7,23,18
99378,10,25,7,2,16
99379,5,30,6,3,16
99380,7,17,8,20,8
99381,4,16,4,3,33
99382,32,14,7,5,2
99383,23,22,3,11,1
99384,3,7,35,13,2
99385,3,31,4,2,20
99386,26,14,10,9,1
99387,10,31,12,3,4
99388,9,24,10,1,16
99389,4,1,26,25,4
99390,2,12,7,22,17
99391,2,22,25,3,8
99392,1,10,12,1,36
99393,7,2,4,28,19
99394,5,13,26,15,1
99395,13,15,10,2,20
99396,16,14,23,2,5
99397,13,11,15,17,4
99398,26,5,6,10,13
99399,26,11,2,2,19
99400,4,7,4,3,42
99401,4,17,4,28,7
99402,10,2,4,13,31
99403,32,4,11,4,9
99404,30,3,18,4,5
99405,20,6,3,14,17
99406,31,6,15,1,7
99407,3,13,25,4,15
99408,5,3,1,9,42
99409,6,19,30,1,4
99410,29,10,6,6,9
99411,7,5,3,7,38
99412,3,3,6,38,10
99413,11,4,11,23,11
99414,15,11,9,8,17
99415,1,9,8,17,25
99416,1,3,15,21,20
99417,4,18,27,1,10
99418,16,16,1,5,22
99419,7,8,14,29,2
99420,10,32,6,3,9
99421,11,3,40,4,2
99422,25,2,11,12,10
99423,18,15,12,11,4
99424,2,4,16,35,3
99425,6,21,1,21,11
99426,1,40,7,5,7
99427,25,7,15,7,6
99428,24,1,10,3,22
99429,4,42,3,4,7
99430,32,12,2,7,7
99431,22,2,8,6,22
99432,16,10,5,14,15
99433,5,4,28,11,12
99434,1,10,29,11,9
99435,15,9,11,22,3
99436,2,3,38,1,16
99437,2,6,34,4,14
99438,28,3,18,7,4
99439,1,34,5,18,2
99440,12,7,11,3,27
99441,10,2,7,10,31
99442,2,9,6,32,11
99443,6,7,42,2,3
99444,17,17,10,10,6
99445,16,5,27,9,3
99446,3,9,20,9,19
99447,21,6,1,7,25
99448,21,2,4,26,7
99449,5,19,26,2,8
99450,13,23,18,1,5
99451,3,23,4,24,6
99452,18,7,4,15,16
99453,5,5,15,24,11
99454,27,8,2,17,6
99455,7,23,5,24,1
99456,3,7,8,15,27
99457,14,3,20,22,1
99458,12,12,11,10,15
99459,18,1,23,9,9
99460,11,24,5,15,5
99461,9,15,15,7,14
99462,9,4,10,29,8
99463,2,16,27,12,3
99464,1,18,7,11,23
99465,16,3,27,11,3
99466,22,9,18,5,6
99467,25,2,7,23,3
99468,10,1,41,7,1
99469,2,28,8,13,9
99470,7,24,5,18,6
99471,19,2,10,2,27
99472,25,12,1,15,7
99473,14,15,3,15,13
99474,13,4,9,9,25
99475,8,5,31,10,6
99476,12,6,4,21,17
99477,15,1,19,17,8
99478,31,8,4,5,12
99479,2,6,36,7,9
99480,4,21,9,16,10
99481,13,4,18,5,20
99482,24,16,13,2,5
99483,9,7,2,14,28
99484,8,3,12,2,35
99485,8,3,3,3,43
99486,4,12,1,33,10
99487,10,3,37,4,6
99488,2,13,10,32,3
99489,6,17,6,15,16
99490,45,6,2,1,6
99491,21,12,3,18,6
99492,23,7,8,9,13
99493,4,26,2,27,1
99494,16,8,27,8,1
99495,8,8,8,33,3
99496,16,12,3,6,23
99497,11,11,10,6,22
99498,16,1,17,11,15
99499,3,40,1,2,14
99500,10,15,6,26,3
99501,9,16,1,9,25
99502,17,7,11,12,13
99503,10,15,19,4,12
99504,2,11,20,6,21
99505,9,2,40,8,1
99506,4,3,2,41,10
99507,13,4,30,2,11
99508,13,16,9,6,16
99509,6,20,14,5,15
99510,5,4,19,30,2
99511,5,27,1,19,8
99512,15,20,8,7,10
99513,15,5,8,7,25
99514,30,1,13,4,12
99515,4,6,21,16,13
99516,26,6,5,15,8
99517,5,2,17,2,34
99518,3,2,4,20,31
99519,2,2,28,24,4
99520,11,10,18,3,18
99521,5,1,4,12,38
99522,3,3,27,12,15
99523,7,11,10,4,28
99524,16,14,14,15,1
99525,34,2,4,5,15
99526,23,5,2,21,9
99527,28,4,3,1,24
99528,23,17,2,17,1
99529,2,30,7,18,3
99530,3,12,3,36,6
99531,16,8,1,9,26
99532,5,20,10,14,11
99533,29,2,5,16,8
99534,1,9,1,19,30
99535,9,15,15,19,2
99536,27,2,22,2,7
99537,7,23,5,20,5
99538,16,9,1,18,16
99539,14,19,17,7,3
99540,23,1,32,2,2
99541,11,12,16,2,19
99542,1,4,1,5,49
99543,10,8,9,7,26
99544,10,6,26,7,11
99545,5,2,4,32,17
99546,3,9,25,2,21
99547,7,28,5,17,3
99548,45,1,7,6,1
99549,7,15,19,14,5
99550,5,15,5,20,15
99551,6,2,14,8,30
99552,7,29,2,2,20
99553,15,26,6,2,11
99554,6,14,11,27,2
99555,28,6,17,8,1
99556,8,10,17,13,12
99557,15,20,9,12,4
99558,6,8,2,4,40
99559,2,5,1,25,27
99560,16,14,9,18,3
99561,6,29,3,9,13
99562,17,23,4,10,6
99563,7,7,5,16,25
99564,18,4,23,10,5
99565,12,11,22,7,8
99566,3,21,4,26,6
99567,18,31,4,3,4
99568,6,15,28,6,5
99569,3,20,29,3,5
99570,6,1,7,38,8
99571,12,10,29,3,6
99572,3,2,11,41,3
99573,12,9,20,8,11
99574,3,25,20,8,4
99575,10,19,8,16,7
99576,26,9,9,14,2
99577,7,34,6,9,4
99578,35,1,2,4,18
99579,4,4,3,30,19
99580,8,7,32,7,6
99581,20,11,6,19,4
99582,11,27,5,5,12
99583,21,8,5,4,22
99584,8,13,31,4,4
99585,24,4,14,11,7
99586,5,19,9,22,5
99587,18,3,15,19,5
99588,27,10,4,3,16
99589,12,4,32,2,10
99590,13,10,3,22,12
99591,7,10,15,3,25
99592,7,16,7,7,23
99593,9,8,9,3,31
99594,19,13,17,3,8
99595,1,2,43,13,1
99596,8,12,27,12,1
99597,1,27,20,5,7
99598,4,5,13,14,24
99599,12,5,21,18,4
99600,4,6,23,10,17
99601,3,4,3,5,45
99602,20,1,15,22,2
99603,30,2,8,18,2
99604,5,15,23,8,9
99605,15,18,24,2,1
99606,12,13,6,11,18
99607,8,32,5,9,6
99608,2,13,28,4,13
99609,27,14,4,5,10
99610,19,14,12,8,7
99611,24,12,21,1,2
99612,4,2,33,12,9
99613,2,10,8,27,13
99614,6,23,12,13,6
99615,2,6,33,16,3
99616,12,12,10,8,18
99617,43,8,1,2,6
99618,22,21,13,2,2
99619,15,7,9,18,11
99620,19,8,1,6,26
99621,11,4,1,17,27
99622,19,5,12,5,19
99623,1,22,9,13,15
99624,21,3,7,3,26
99625,1,14,37,7,1
99626,9,6,11,22,12
99627,26,25,3,1,5
99628,6,14,7,18,15
99629,5,9,37,2,7
99630,3,12,11,19,15
99631,15,2,11,12,20
99632,3,24,11,7,15
99633,16,4,10,7,23
99634,4,29,7,18,2
99635,19,1,17,11,12
99636,7,36,6,7,4
99637,8,11,7,24,10
99638,10,9,13,21,7
99639,26,6,1,6,21
99640,6,24,3,2,25
99641,4,6,16,17,17
99642,5,2,14,21,18
99643,5,3,41,1,10
99644,25,11,4,8,12
99645,15,13,18,1,13
99646,9,17,2,18,14
99647,14,5,5,10,26
99648,17,14,6,22,1
99649,5,6,12,22,15
99650,35,1,9,5,10
99651,8,11,13,12,16
99652,4,8,23,7,18
99653,10,14,13,10,13
99654,5,34,4,13,4
99655,17,5,3,22,13
99656,32,4,8,11,5
99657,14,15,1,22,8
99658,4,44,2,3,7
99659,3,28,24,2,3
99660,15,15,2,5,23
99661,19,14,9,4,14
99662,7,28,2,10,13
99663,1,12,20,25,2
99664,7,45,3,3,2
99665,11,29,4,7,9
99666,17,5,21,1,16
99667,4,23,5,20,8
99668,5,17,26,10,2
99669,20,3,8,2,27
99670,22,2,5,25,6
99671,19,9,8,20,4
99672,15,11,21,1,12
99673,17,1,17,1,24
99674,19,14,1,3,23
99675,9,39,4,1,7
99676,2,14,24,1,19
99677,11,1,18,20,10
99678,3,26,9,10,12
99679,4,14,4,26,12
99680,4,9,10,32,5
99681,4,32,2,14,8
99682,15,28,1,3,13
99683,6,8,18,13,15
99684,13,18,14,5,10
99685,27,6,8,6,13
99686,27,18,7,4,4
99687,8,3,29,17,3
99688,9,5,37,7,2
99689,15,13,22,5,5
99690,4,12,6,16,22
99691,31,25,2,1,1
99692,34,1,5,3,17
99693,11,9,2,2,36
99694,9,17,2,26,6
99695,7,11,15,7,20
99696,17,16,9,7,11
99697,3,10,3,14,30
99698,35,1,6,13,5
99699,26,10,16,2,6
99700,3,10,32,4,11
99701,6,14,20,19,1
99702,23,6,6,11,14
99703,8,21,17,3,11
99704,18,2,12,7,21
99705,2,4,12,3,39
