Mn,Fe,Co,Ni,Cu,E_f(eV/atom),Eads,dCenter,WorkFunc,X,Y,Z,Δq_K
6,7,21,24,2,-0.067228381,-1.287526373113519,-4.370421002970257,5.28467784177233,2046.2308883285896,2022.9881736572204,2.089898446393869,-0.8883310824222632
6,7,22,18,7,-0.067033273,-1.3038893470823874,-4.374639514290029,5.293816735343207,2120.85390236248,2067.7524601126315,2.0554618982406008,-0.8864648780912847
6,7,22,6,19,-0.098090703,-1.339499412374189,-4.313801879321254,5.347464931503722,2105.3434964669427,2057.1490907577822,1.9827790547773043,-0.8850245793149779
6,7,24,9,14,-0.059327592,-1.322016245954737,-4.367816142646301,5.329412441462055,2193.309688990053,2137.0956804306666,2.005532324582711,-0.8854028393392407
6,7,3,12,32,-0.378909745,-1.3961674685277203,-4.165140760792,5.326680925849371,1960.7637224176235,2020.3814257404829,1.9077376851676868,-0.885866783309503
6,7,3,19,25,-0.360878119,-1.3776012296963407,-4.175361467163297,5.271033385186229,2039.090167962401,2042.9655649806248,1.9997834952607687,-0.8866527953090084
6,7,32,8,7,0.063317362,-1.3081275078915937,-4.476445372945699,5.299366651155437,2193.3449506146794,2315.59840438855,2.2426748922113666,-0.8854294250806702
6,7,34,9,4,0.09661421,-1.2995185127270188,-4.509105624414118,5.286332730957553,2223.559892925577,2386.1682444312733,2.313401279012582,-0.8859372111297011
6,7,7,28,12,-0.27569523,-1.3299661535647511,-4.240873578719169,5.250331384081935,2040.39556183928,1992.053560127522,2.0882190422165148,-0.8871547979524776
6,8,12,2,32,-0.244103758,-1.382640894085738,-4.224592202669185,5.386915182031554,2102.063175250921,2132.9900849908017,1.889521187724928,-0.884769727840337
6,8,12,32,2,-0.167272549,-1.3013473127316846,-4.310940251779189,5.281436510278419,1995.105613667266,1968.405721770238,2.0541620258617503,-0.8875831219193755
6,8,13,11,22,-0.205013134,-1.3530083476385268,-4.236735779186321,5.331494118273636,2122.04106068296,2025.7188826093973,1.936575828381895,-0.885715180622433
6,8,15,2,29,-0.197700575,-1.3635253446702231,-4.235379654590657,5.383206591287269,2102.52702704978,2040.6468617683047,1.87974564777932,-0.8846642894408228
6,8,15,3,28,-0.194488265,-1.358136048048634,-4.243637136608819,5.369785003740139,2065.252655613044,2054.8351087535384,1.9233607215115087,-0.885112786791065
6,8,19,23,4,-0.080872794,-1.294879803280651,-4.391571886008189,5.287910597664534,2176.847560771009,2108.381720600757,2.0606805686874448,-0.8870122856950288
6,8,20,5,21,-0.111671326,-1.3440239692250204,-4.291295328442073,5.359143939625853,2186.074230005033,2082.301289972761,1.911144345352408,-0.8848794504301983
6,8,21,19,6,-0.06006738,-1.2964846517026134,-4.383255409272506,5.300747505519124,2201.5971669471724,2103.564125859745,2.065182719789504,-0.8874211575537376
6,8,2,13,31,-0.372037267,-1.3978182881250354,-4.196288837448362,5.311931589664227,2111.405068418976,2166.1278344886746,1.9312402451328976,-0.8858074258074214
6,8,25,15,6,-0.008300408,-1.2965034877817343,-4.430276323889209,5.30723731901792,2195.969126351992,2148.1277045823936,2.103940251325436,-0.8860176593697829
6,8,31,12,3,0.077499807,-1.2862527885087085,-4.473514000486431,5.323760259180254,2297.3155287962254,2211.970394961234,2.031624976148368,-0.8864206070255194
6,8,34,8,4,0.114471532,-1.2995028454570845,-4.520569449460492,5.293992230903168,2324.0415775467,2404.82814135292,2.3051959721439585,-0.8851835368379543
6,8,37,7,2,0.158984236,-1.301664275964896,-4.535131055431561,5.293671049988983,2315.273411230421,2455.251430702445,2.341707792098581,-0.8851228890179873
6,8,4,30,12,-0.297017508,-1.3318626325403076,-4.201051828401934,5.237629940670554,2150.703371816778,2049.7408074596697,2.0930279774470084,-0.8878414868435612
6,8,5,27,14,-0.289094395,-1.3337038261891352,-4.242324952265017,5.228619047010291,2192.3792995576737,2141.736419209333,2.105662293173309,-0.8886738083754997
6,8,5,28,13,-0.286987208,-1.3290978140914478,-4.258932517896437,5.237747154373124,2168.2077688968657,2145.003424965333,2.088089217545419,-0.8883513379876967
6,8,5,6,35,-0.342757338,-1.3956411064640937,-4.176237376736991,5.36794983067985,2051.8912080871232,2147.1416397601,1.878146293590042,-0.8857348304752491
6,8,6,31,9,-0.263487149,-1.3282435450122358,-4.259877222291697,5.248487845693216,2066.41526608804,2037.7557146749712,2.0918231401957543,-0.887569002752839
6,8,7,18,21,-0.281807219,-1.3456034834572694,-4.241157238322967,5.287670765201522,2230.601424434794,2132.021521964742,1.968674678154242,-0.8864791787926307
6,8,8,10,28,-0.286242114,-1.3699983061101844,-4.2170202687243945,5.338636592475354,2217.232912928282,2195.3226506992373,1.949277914474591,-0.8856286652035896
6,8,9,19,18,-0.24762382,-1.3385714315994437,-4.252628918421157,5.28993325263493,2134.1645798144664,2029.4295817328573,1.9709971083170847,-0.8863304596864013
6,9,10,17,18,-0.216870466,-1.3451045979652634,-4.27998237133818,5.312929074454505,2146.871781309414,2074.5370803259248,1.9329691481254487,-0.8856045966878809
6,9,11,23,11,-0.185812473,-1.317429364218447,-4.271527622046483,5.294208295681094,2128.3343653861016,2014.2051711410224,2.000868234945858,-0.8863360133599011
6,9,11,3,31,-0.23716649,-1.3789647194996055,-4.24109878524989,5.380258667892036,2107.991375934053,2138.2985141224863,1.8938902191413995,-0.8849178643497474
6,9,12,25,8,-0.16520078,-1.3169512535996482,-4.33589746003907,5.249953026168743,2201.0354099730816,2130.047078009064,2.088028205398737,-0.886939722516006
6,9,14,14,17,-0.161791593,-1.338381860970485,-4.264483248059666,5.309373603451536,2164.8750304414552,2062.0939842314456,1.961691771973224,-0.8857612516037368
6,9,15,7,23,-0.164737964,-1.3418975255073229,-4.279295483999835,5.360006087870574,2298.147515274955,2144.085994798313,1.893219061781256,-0.8849599927691034
6,9,19,21,5,-0.06646644,-1.2930117579263467,-4.401853209853264,5.304226747600654,2213.0115561412254,2100.404599116541,2.0070214920549243,-0.8868943714191636
6,9,19,22,4,-0.063912639,-1.2964298690722824,-4.396093630789295,5.301304885786044,2266.7429197514884,2172.246472269888,1.9981927667022208,-0.8859233237828819
6,9,23,18,4,-0.011225988,-1.2939824624239518,-4.42266573587129,5.291962250868277,2246.00771732204,2209.124614749668,2.098106739866463,-0.8871323265388972
6,9,2,35,8,-0.295929958,-1.3188075341225762,-4.262784797355415,5.231339031488744,2167.1386562502607,2217.461646456086,2.159456014675199,-0.8897629269689079
6,9,29,13,3,0.069368216,-1.29623979329439,-4.490506805545814,5.302407804980152,2308.7214451175864,2338.490733666241,2.16612231848974,-0.8857705602098753
6,9,29,8,8,0.056300062,-1.3080416137677864,-4.463134142275852,5.315613993479344,2398.0236304181003,2385.36600975918,2.1252222255654303,-0.8848534726951087
6,9,33,5,7,0.110974299,-1.3087191715660629,-4.512941825996401,5.299736095023889,2260.756163835355,2379.27926842345,2.2832742591753044,-0.8845152171502748
6,9,3,6,36,-0.354001288,-1.4088046585432406,-4.180828357432809,5.376247256521017,2080.1580212628983,2173.903296584335,1.854746122190881,-0.8852197330309902
6,9,4,33,8,-0.269980442,-1.316787970776457,-4.265788894233464,5.245710013356993,2199.662197130152,2172.755681523708,2.1027486689041512,-0.8881657270691189
6,9,5,3,37,-0.330586069,-1.3975633900401183,-4.205335073278534,5.394215725779165,2121.573226285928,2234.155937083897,1.8538579335881624,-0.8850186986857476
6,9,6,11,28,-0.294903173,-1.3831953965122412,-4.223606549769986,5.3338222744325625,2176.9598226659423,2182.984833424554,1.9014329431385248,-0.8856092410249041
6,9,6,13,26,-0.289499844,-1.3778678105629836,-4.220688491034871,5.338375724295275,2128.034558651621,2144.741972613838,1.919951637573508,-0.8855430232680179
6,9,6,30,9,-0.246210446,-1.3212553931104176,-4.27750473013995,5.246640421569349,2155.610507375009,2097.840678531606,2.0832994074953084,-0.8876159359093733
6,9,8,3,34,-0.284445911,-1.3863593734102004,-4.244711758094451,5.381403088699791,2023.5961358507195,2120.0461585985845,1.8520500895445808,-0.8850072899303453
7,10,10,29,4,-0.1428019,-1.2944475058121316,-4.36741465181598,5.265185691468531,2290.529988075749,2215.314289590988,2.0547477404393653,-0.888236627467453
7,10,10,30,3,-0.13992292,-1.3057766585099286,-4.356200273897517,5.267400986670668,2173.0020871278057,2173.87545909284,2.0733170015526827,-0.88751111410536
7,10,12,14,17,-0.150431478,-1.329163977916508,-4.332517928594472,5.311120197352743,2396.267834640917,2249.578434761804,1.9266714404854872,-0.8857995695562262
7,10,1,22,20,-0.301626328,-1.3552696800650557,-4.255023093394975,5.228530871017258,2162.1448428456174,2162.733201338724,2.030509658183616,-0.8872273071548853
7,10,13,7,23,-0.152161249,-1.3448826669248632,-4.292667915295297,5.346024591416401,2272.488624800356,2174.986548518205,1.877362932510124,-0.8849703208814258
7,10,15,13,15,-0.105201167,-1.3286935528146817,-4.334093010550217,5.311588339244022,2211.009929128818,2096.659976338078,1.958001626182151,-0.8851909740663355
7,10,22,10,11,-0.004555811,-1.3043319973188772,-4.382288734417084,5.32511791956876,2336.6059795255323,2152.1365309727,1.9232363011023503,-0.8855017655429368
7,10,22,7,14,-0.012443612,-1.320421292064762,-4.414229944817555,5.3207672216731225,2447.8864634119395,2331.29155760491,2.0394461559507406,-0.8844181841592456
7,10,2,32,9,-0.260424975,-1.3247236108103928,-4.276515915731608,5.230670690437779,2276.5789590263857,2243.108217250212,2.0722471574297288,-0.8877735806990731
7,10,25,16,2,0.057867362,-1.284269089799679,-4.530009158635761,5.300000916504851,2411.816553349732,2300.3609010944706,2.0302392181336084,-0.885666488925931
7,10,25,9,9,0.040146425,-1.3007078535393162,-4.443498507253512,5.31665119431371,2478.931083141593,2314.4798233754486,1.9970064238360807,-0.885233637237882
7,10,26,12,5,0.063552397,-1.290285342480584,-4.474963299807897,5.302164328069906,2381.041181990611,2283.642449999604,2.0961938246061145,-0.8857220909823431
7,10,26,13,4,0.066092854,-1.2856825870318458,-4.499515199748498,5.299654169955119,2502.689084119834,2320.44459754021,2.0200389032103008,-0.8858272177294109
7,10,32,10,1,0.151787576,-1.2922424413157307,-4.577815358835204,5.304267291397792,2407.935131581933,2458.734103592822,2.1471106473314263,-0.8847327823926524
7,10,7,26,10,-0.197267103,-1.3175039010972014,-4.320939741633269,5.258031516894021,2286.960016156428,2241.4548996875387,2.027117678790143,-0.8872100905242103
7,10,7,7,29,-0.245266327,-1.3841539899381667,-4.247351825760945,5.358220644567873,2224.658184352985,2221.131481752924,1.860756448323078,-0.8849278553766554
7,10,8,18,17,-0.20219865,-1.3398087185550125,-4.297386958961888,5.289296143373584,2335.1174565544816,2242.68839892008,1.9587748806365,-0.8858255406695781
7,11,10,19,13,-0.148638371,-1.3258672030460414,-4.332123781656569,5.301590932838724,2405.8417308672592,2268.728675154201,1.93150024888561,-0.8854816848377977
7,11,14,11,17,-0.10614643,-1.3376729968742316,-4.327697549108396,5.30952414121278,2325.453337258507,2216.850942977478,1.95995177234747,-0.8852239702792312
7,11,14,12,16,-0.104258537,-1.3264994023127388,-4.357684968475117,5.328668104274218,2416.617875920762,2243.641776666976,1.8963865968589888,-0.8850889651992939
7,11,16,15,11,-0.065308883,-1.3120884757798108,-4.379853289024889,5.310718933947,2379.265068569748,2210.9323040967342,1.9318578544949176,-0.8852931414379994
7,11,16,22,4,-0.047275632,-1.2986822052565286,-4.413624597951437,5.294767238781602,2260.66057148296,2186.007172248584,1.9693687117172465,-0.8865673887480091
7,11,21,17,4,0.018088707,-1.2990668848195726,-4.448936856878355,5.295960749881594,2419.304016688317,2308.183704836735,2.0181401709546187,-0.8854024498416783
7,11,21,7,14,-0.007646426,-1.3094216206200604,-4.398545710868154,5.339427658045838,2387.059884886321,2233.028711924651,1.9421879348565685,-0.8850551920494216
7,11,23,14,5,0.041732855,-1.2960138805648815,-4.458469613709189,5.309913557842211,2396.572855245965,2272.72290382033,1.986038920511144,-0.8857959662584723
7,11,23,3,16,0.013084444,-1.319353662749194,-4.3931493352658775,5.342854821174155,2328.194412040446,2200.970378856786,1.9475404234075648,-0.8841034941306551
7,11,25,15,2,0.075235513,-1.2881795533405909,-4.531745602878372,5.314767141283796,2479.2914792908305,2347.467257864195,2.008873357493632,-0.8852314653792344
7,11,26,13,3,0.085901407,-1.2922630782249285,-4.52950365277056,5.299252646892617,2561.499820712466,2458.5368694298177,2.0485477944551547,-0.8850087732730069
7,11,29,7,6,0.117355714,-1.2973672764786064,-4.497889159060004,5.314202531591545,2444.148485012971,2366.392192026038,2.064080847714461,-0.8847931813911206
7,11,3,12,27,-0.27600543,-1.3626134439823518,-4.271764873422076,5.3192881322422645,2336.9954655193387,2330.702444456312,1.9010229358868007,-0.8856541437263491
7,11,33,5,4,0.174843052,-1.2994562488839798,-4.550412073138228,5.306051218861597,2560.225659176835,2558.5089303734167,2.19080961184106,-0.8840957372324917
7,11,4,29,9,-0.216451845,-1.3243799380617045,-4.2959866248523335,5.242961227688512,2301.098071899525,2285.3934890557925,2.042707799893064,-0.8875431499701126
7,11,5,19,18,-0.226978782,-1.3500455601447563,-4.301918820224013,5.288230548319667,2327.080747805108,2271.03627474905,1.955581576496345,-0.8856442192973814
7,1,15,5,32,-0.306140361,-1.3929731970035315,-4.164113528749599,5.37215955228534,1799.250938959501,1870.545278719808,2.0168659914664566,-0.8860883456606813
7,1,16,15,21,-0.265345442,-1.3444796364980127,-4.215801559754209,5.310980749035159,1798.0057405391894,1737.8498825147965,2.02200877001756,-0.8870798341792949
7,11,6,21,15,-0.205781689,-1.3365694781665172,-4.311785827108242,5.2834328027816335,2207.9868059092955,2156.842095864833,1.9636944044240705,-0.8859127202832191
7,1,16,24,12,-0.24193807,-1.318357218045212,-4.2376204459845175,5.27275585700281,1770.0085017979611,1740.1256706616848,2.124812969912024,-0.887706603495927
7,11,7,21,14,-0.190063805,-1.3380966605780948,-4.304161562149528,5.274987964392355,2306.601271477746,2247.563284891774,1.9743113586951069,-0.8858374835748135
7,11,7,6,29,-0.228651593,-1.3734203604183026,-4.283525790346166,5.360053825375165,2176.2986843605368,2187.959905071313,1.8445075110336893,-0.8845680249320335
7,1,20,23,9,-0.182496932,-1.306165100413179,-4.295367964657545,5.277363881197228,1861.6950868954243,1815.2720281059444,2.126171224948405,-0.8885409586526946
7,12,10,11,20,-0.149399275,-1.343187650712165,-4.340093234765361,5.315133673592637,2391.5792196609764,2289.4286441433896,1.919659284540276,-0.8847399303409752
7,12,11,12,18,-0.130706857,-1.340944151095357,-4.317979136574582,5.333624007211285,2324.709872572472,2186.0230581899955,1.8879271849748949,-0.8849014968145257
7,1,21,21,10,-0.171786304,-1.3074128253345794,-4.2962516388125005,5.2623335772316535,1906.0244437413069,1939.543278423895,2.23131511732451,-0.8893118489276111
7,12,12,2,27,-0.140773574,-1.3571902399538645,-4.323084621033495,5.361751816342191,2298.9969789916368,2285.1600544320563,1.8759183596356173,-0.8840006665348541
7,12,16,5,20,-0.070766484,-1.3461502041182436,-4.337965559323355,5.349038120200346,2238.39105105148,2221.561186121841,1.9142651231139112,-0.8842009531039845
7,12,17,15,9,-0.029614573,-1.3102306531529877,-4.420962184141411,5.314574023428585,2395.9499967789548,2248.4980789964866,1.9144392267698176,-0.8851059065288696
7,12,21,2,18,-0.00046399,-1.3265715960862507,-4.398249624334815,5.352324488297032,2384.485653785036,2291.245006832847,1.9035211763003683,-0.8838015981095197
7,12,23,12,6,0.056493361,-1.296865018282508,-4.477312890586614,5.314245938830043,2444.3102131253827,2348.180661379351,2.006175252129098,-0.8853399124821059
7,12,24,2,15,0.046594774,-1.3212829428304875,-4.451439403239959,5.338792472041636,2405.876705263847,2359.6363156730827,2.0241146826162324,-0.8838998836227205
7,1,22,9,21,-0.186810985,-1.3445304003978944,-4.26575199905601,5.33285081919856,1849.192786331892,1857.741182295425,2.0690223320219743,-0.8864197283216155
7,12,4,14,23,-0.234462986,-1.36281536488254,-4.268527369056007,5.306829993257655,2405.696017070469,2357.158133675169,1.9175427764349675,-0.8855811101588942
7,12,4,20,17,-0.219691522,-1.3427141997090817,-4.276052478193835,5.276457985065171,2383.7439684745814,2280.2206181107254,1.969778288848248,-0.8858353215404646
7,1,24,27,1,-0.109536246,-1.2931133127616792,-4.353219206711014,5.273286965441254,1740.7399218090493,1870.872116643884,2.2485985941064377,-0.8885939312213363
7,1,26,13,13,-0.11423234,-1.3178117588019227,-4.3371203298875365,5.299599502212353,1872.4899400650347,1916.1023837881849,2.1956597022134696,-0.8872283470919154
7,12,7,13,21,-0.190594598,-1.3530368386190317,-4.282023578329037,5.312505726849917,2331.7070088721307,2248.2144643672023,1.8981651180295365,-0.8851989792710421
7,12,8,6,27,-0.192404727,-1.3601364815408588,-4.286086280136791,5.353156949623431,2341.2294340922253,2300.496611123888,1.86503188373242,-0.8847861824321046
7,12,8,8,25,-0.188226466,-1.360320026553573,-4.309212744794576,5.3381938391864745,2311.541503566633,2275.942191878115,1.8864188915870743,-0.8844489991455883
7,12,9,14,18,-0.157296047,-1.3421451118493724,-4.326359821911198,5.322691999933944,2340.8603397566835,2274.071117419074,1.8959058385643648,-0.8849392328754765
7,1,3,11,38,-0.477710733,-1.4294471137309397,-4.1006945556996985,5.32902580497875,1769.220724531585,1847.155399362112,1.9616630858807431,-0.88632972129099
7,13,14,3,23,-0.086720767,-1.3473119145532422,-4.350760349097837,5.363725762344234,2413.964029772296,2382.1402305748124,1.8981989997030049,-0.8843138635623459
